secs,miles,pickup,dropoff,hour,month,day,wday,company_id
1500,15.9,32,50,19,1,2,Wed,1
1140,6.8,43,50,21,1,3,Thu,1
1440,16.2,32,50,21,1,4,Fri,1
960,12.2,60,50,22,1,5,Sat,1
960,5.0,41,50,12,1,7,Mon,1
1680,1.2,56,50,14,1,9,Wed,1
780,5.4,45,50,19,1,9,Wed,1
840,10.6,37,50,20,1,12,Sat,1
780,0.5,67,50,10,1,13,Sun,1
840,10.2,37,50,21,1,15,Tue,1
720,10.2,37,50,22,1,18,Fri,1
600,10.2,37,50,22,1,19,Sat,1
960,7.1,43,50,22,1,21,Mon,1
720,10.2,37,50,22,1,22,Tue,1
420,1.3,50,50,9,1,24,Thu,1
720,2.0,45,50,12,1,26,Sat,1
1320,6.6,43,50,19,1,26,Sat,1
1140,0.5,67,50,9,1,27,Sun,1
1560,7.7,43,50,10,1,27,Sun,1
1140,6.5,69,50,19,1,28,Mon,1
1620,11.7,41,50,9,2,4,Mon,1
4020,17.0,8,50,18,2,5,Tue,1
960,11.7,34,50,22,2,5,Tue,1
2700,20.8,56,50,15,2,7,Thu,1
900,0.5,67,50,13,2,9,Sat,1
420,1.4,50,50,8,2,12,Tue,1
2460,13.5,32,50,18,2,12,Tue,1
480,1.3,50,50,8,2,13,Wed,1
900,6.1,44,50,19,2,14,Thu,1
1200,7.2,41,50,22,2,15,Fri,1
2460,10.2,67,50,18,2,16,Sat,1
900,0.5,67,50,9,2,17,Sun,1
1320,4.1,50,50,11,2,18,Mon,1
2520,14.5,32,50,18,2,19,Tue,1
2940,15.7,28,50,19,2,19,Tue,1
2040,18.2,8,50,0,2,24,Sun,1
900,0.5,67,50,9,2,24,Sun,1
960,9.4,40,50,17,2,24,Sun,1
1080,0.9,28,50,21,2,24,Sun,1
1140,4.2,51,50,8,2,26,Tue,1
660,10.9,34,50,13,2,26,Tue,1
1080,5.0,48,50,19,2,27,Wed,1
1560,7.0,41,50,15,2,28,Thu,1
1140,14.0,31,50,23,2,28,Thu,1
960,0.5,67,50,10,3,3,Sun,1
780,9.0,40,50,21,3,3,Sun,1
960,13.0,34,50,21,3,4,Mon,1
600,6.9,69,50,22,3,7,Thu,1
2640,1.0,28,50,0,3,10,Sun,1
780,11.1,35,50,6,3,10,Sun,1
780,0.5,67,50,9,3,10,Sun,1
900,6.5,43,50,15,3,12,Tue,1
1140,11.1,39,50,22,3,14,Thu,1
960,0.5,67,50,9,3,17,Sun,1
2460,19.7,8,50,14,3,18,Mon,1
1560,6.2,40,50,21,3,20,Wed,1
1320,0.9,32,50,12,3,22,Fri,1
180,0.5,49,50,20,3,23,Sat,1
900,0.5,67,50,9,3,24,Sun,1
840,4.6,46,50,18,3,25,Mon,1
1020,13.4,33,50,21,3,25,Mon,1
720,10.5,37,50,23,3,27,Wed,1
600,7.4,69,50,14,3,29,Fri,1
1020,6.8,43,50,22,3,30,Sat,1
780,0.5,67,50,9,3,31,Sun,1
1380,13.9,28,50,1,4,13,Sat,1
1260,0.5,67,50,10,4,13,Sat,1
840,5.5,43,50,19,4,13,Sat,1
1560,17.1,8,50,5,4,14,Sun,1
1020,0.5,67,50,9,4,14,Sun,1
2760,2.0,76,50,10,4,16,Tue,1
720,10.5,37,50,22,4,16,Tue,1
1320,5.9,44,50,20,4,17,Wed,1
960,10.1,41,50,23,4,19,Fri,1
780,8.9,40,50,22,4,22,Mon,1
1800,19.8,6,50,13,4,25,Thu,1
720,0.6,35,50,6,4,28,Sun,1
660,6.3,69,50,19,4,29,Mon,1
720,10.2,37,50,0,4,30,Tue,1
3180,16.5,32,50,19,5,2,Thu,1
1980,13.5,32,50,10,5,3,Fri,1
